,UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
0,Jun 11 2025 18:32:14.799 UTC,1749684734.799,2938.8,31.0443,-103.53507,31,3,0,0,-151,3,4,17,2,-48,4.087,0.8,False,False,False,0.3118
1,Jun 11 2025 18:32:15.000 UTC,1749684735.0,2938.7,31.0443,-103.53507,31,3,0,0,-12,3,4,17,2,-48,4.087,0.7,False,False,False,0.3118
2,Jun 11 2025 18:32:15.199 UTC,1749684735.199,2938.7,31.0443,-103.53507,31,3,0,0,-119,3,4,17,2,-48,4.087,0.7,False,False,False,0.3118
3,Jun 11 2025 18:32:15.399 UTC,1749684735.399,2938.6,31.0443,-103.53507,31,3,0,0,0,3,4,17,2,-48,4.087,0.6,False,False,False,0.3118
4,Jun 11 2025 18:32:15.499 UTC,1749684735.499,2938.6,31.0443,-103.53507,31,3,0,0,-127,3,3,18,2,-48,4.087,0.6,False,False,False,0.3118
5,Jun 11 2025 18:32:15.599 UTC,1749684735.599,2938.6,31.0443,-103.53507,31,3,0,0,-105,3,3,18,2,-48,4.087,0.6,False,False,False,0.3118
6,Jun 11 2025 18:32:16.000 UTC,1749684736.0,2938.3,31.0443,-103.53507,31,3,0,0,-14,3,5,15,3,-49,4.087,0.3,False,False,False,0.3118
7,Jun 11 2025 18:32:16.199 UTC,1749684736.199,2938.2,31.0443,-103.53507,31,3,0,0,141,3,4,17,2,-49,4.087,0.2,False,False,False,0.3118
8,Jun 11 2025 18:32:16.399 UTC,1749684736.399,2938.1,31.0443,-103.53507,31,3,0,0,-59,3,6,14,3,-49,4.087,0.1,False,False,False,0.3118
9,Jun 11 2025 18:32:16.499 UTC,1749684736.499,2938.0,31.0443,-103.53507,31,3,0,0,-100,3,6,14,3,-49,4.087,0.0,False,False,False,0.3118
10,Jun 11 2025 18:32:16.699 UTC,1749684736.699,2937.9,31.0443,-103.53507,31,3,0,0,-56,3,5,15,3,-48,4.087,-0.1,False,False,False,0.3118
11,Jun 11 2025 18:32:16.899 UTC,1749684736.899,2937.9,31.0443,-103.53507,31,3,0,0,-26,3,5,15,3,-48,4.087,-0.1,False,False,False,0.3118
12,Jun 11 2025 18:32:17.000 UTC,1749684737.0,2937.8,31.0443,-103.53507,31,3,0,0,63,3,5,15,3,-48,4.087,-0.2,False,False,False,0.3118
13,Jun 11 2025 18:32:17.199 UTC,1749684737.199,2937.7,31.0443,-103.53507,31,3,0,0,-86,3,5,15,3,-48,4.087,-0.3,False,False,False,0.3118
14,Jun 11 2025 18:32:17.399 UTC,1749684737.399,2937.7,31.0443,-103.53507,31,3,0,0,-124,3,5,15,3,-48,4.087,-0.3,False,False,False,0.3118
15,Jun 11 2025 18:32:17.499 UTC,1749684737.499,2937.6,31.0443,-103.53507,31,3,0,0,99,3,5,16,2,-48,4.08,-0.4,False,False,False,0.3118
16,Jun 11 2025 18:32:17.699 UTC,1749684737.699,2937.5,31.0443,-103.53507,31,3,0,0,-47,3,5,15,3,-49,4.08,-0.5,False,False,False,0.3118
17,Jun 11 2025 18:32:17.899 UTC,1749684737.899,2937.4,31.0443,-103.53507,31,3,0,0,-70,3,5,15,3,-49,4.08,-0.6,False,False,False,0.3118
18,Jun 11 2025 18:32:18.000 UTC,1749684738.0,2937.3,31.0443,-103.53507,31,3,0,0,-157,3,5,16,2,-49,4.08,-0.7,False,False,False,0.3118
19,Jun 11 2025 18:32:18.199 UTC,1749684738.199,2937.3,31.0443,-103.53507,31,3,0,0,43,3,5,16,2,-49,4.08,-0.7,False,False,False,0.3118
20,Jun 11 2025 18:32:18.399 UTC,1749684738.399,2937.2,31.0443,-103.53507,31,3,0,0,-163,3,5,16,2,-49,4.08,-0.8,False,False,False,0.3118
21,Jun 11 2025 18:32:18.499 UTC,1749684738.499,2937.1,31.0443,-103.53506,31,3,0,0,-4,3,5,16,2,-49,4.08,-0.9,False,False,False,2.4153
22,Jun 11 2025 18:32:18.699 UTC,1749684738.699,2937.0,31.0443,-103.53506,31,3,0,0,-140,3,4,17,2,-49,4.08,-1.0,False,False,False,2.4153
23,Jun 11 2025 18:32:19.000 UTC,1749684739.0,2936.9,31.0443,-103.53506,31,3,0,0,-39,3,4,17,2,-49,4.08,-1.1,False,False,False,2.4153
24,Jun 11 2025 18:32:19.199 UTC,1749684739.199,2936.8,31.0443,-103.53506,31,3,0,0,99,3,4,17,2,-49,4.08,-1.2,False,False,False,2.4153
25,Jun 11 2025 18:32:19.399 UTC,1749684739.399,2936.8,31.0443,-103.53506,31,3,0,0,0,3,4,17,2,-49,4.08,-1.2,False,False,False,2.4153
26,Jun 11 2025 18:32:19.499 UTC,1749684739.499,2936.7,31.0443,-103.53506,31,3,0,0,93,3,4,17,2,-49,4.08,-1.3,False,False,False,2.4153
27,Jun 11 2025 18:32:19.699 UTC,1749684739.699,2936.6,31.0443,-103.53506,31,3,0,0,0,3,4,17,2,-49,4.08,-1.4,False,False,False,2.4153
28,Jun 11 2025 18:32:19.899 UTC,1749684739.899,2936.6,31.0443,-103.53506,31,3,0,0,84,3,4,17,2,-49,4.08,-1.4,False,False,False,2.4153
29,Jun 11 2025 18:32:20.000 UTC,1749684740.0,2936.6,31.0443,-103.53506,31,3,0,0,-91,3,4,17,2,-49,4.08,-1.4,False,False,False,2.4153
30,Jun 11 2025 18:32:20.199 UTC,1749684740.199,2936.6,31.0443,-103.53506,31,3,0,0,53,3,4,17,2,-49,4.08,-1.4,False,False,False,2.4153
31,Jun 11 2025 18:32:20.399 UTC,1749684740.399,2936.5,31.0443,-103.53506,31,3,0,0,-63,3,4,17,2,-49,4.08,-1.5,False,False,False,2.4153
32,Jun 11 2025 18:32:20.499 UTC,1749684740.499,2936.5,31.0443,-103.53506,31,3,0,0,121,3,4,17,2,-49,4.08,-1.5,False,False,False,2.4153
33,Jun 11 2025 18:32:20.699 UTC,1749684740.699,2936.4,31.0443,-103.53506,31,3,0,0,-151,3,4,17,2,-49,4.08,-1.6,False,False,False,2.4153
34,Jun 11 2025 18:32:20.899 UTC,1749684740.899,2936.4,31.0443,-103.53506,31,3,0,0,0,3,4,17,2,-49,4.086,-1.6,False,False,False,2.4153
35,Jun 11 2025 18:32:21.000 UTC,1749684741.0,2936.3,31.0443,-103.53506,31,3,0,0,-164,3,4,17,2,-49,4.086,-1.7,False,False,False,2.4153
36,Jun 11 2025 18:32:21.199 UTC,1749684741.199,2936.2,31.0443,-103.53506,31,3,0,0,-36,3,4,17,2,-49,4.086,-1.8,False,False,False,2.4153
37,Jun 11 2025 18:32:21.399 UTC,1749684741.399,2936.2,31.0443,-103.53506,31,3,0,0,140,3,4,17,2,-49,4.086,-1.8,False,False,False,2.4153
38,Jun 11 2025 18:32:21.599 UTC,1749684741.599,2936.1,31.0443,-103.53506,31,3,0,0,-66,3,4,17,2,-49,4.086,-1.9,False,False,False,2.4153
39,Jun 11 2025 18:32:21.799 UTC,1749684741.799,2940.9,31.0443,-103.53506,31,3,9,48,65,3,0,6,15,-45,4.086,2.9,True,False,False,2.514
40,Jun 11 2025 18:32:21.899 UTC,1749684741.899,2945.9,31.0443,-103.53506,31,3,22,56,108,3,0,4,18,-45,4.086,7.9,True,False,False,4.8307
41,Jun 11 2025 18:32:22.000 UTC,1749684742.0,2955.8,31.0443,-103.53505,30,3,23,123,82,3,0,3,14,-45,4.086,17.8,True,False,False,7.2056
42,Jun 11 2025 18:32:22.199 UTC,1749684742.199,3000.1,31.04431,-103.53504,30,3,17,286,56,3,0,4,10,-45,4.086,62.1,True,False,False,9.7714
43,Jun 11 2025 18:32:22.299 UTC,1749684742.299,3030.9,31.04431,-103.53503,24,3,22,308,115,3,0,6,5,-45,4.086,92.9,True,False,False,12.1168
44,Jun 11 2025 18:32:22.399 UTC,1749684742.399,3066.0,31.0443,-103.53503,23,3,35,344,141,3,0,4,3,-45,4.086,128.0,True,False,False,11.9593
45,Jun 11 2025 18:32:24.799 UTC,1749684744.799,4442.4,31.04395,-103.5348,7,3,22,744,-156,3,0,0,5,-48,4.072,1504.4,True,False,False,153.7441
46,Jun 11 2025 18:32:24.899 UTC,1749684744.899,4593.8,31.04401,-103.53487,8,3,20,749,-160,3,0,0,6,-48,4.072,1655.8,True,False,False,123.9607
47,Jun 11 2025 18:32:25.199 UTC,1749684745.199,4905.4,31.04403,-103.53494,7,3,18,738,-169,3,0,0,6,-48,4.072,1967.4,True,False,False,107.5658
48,Jun 11 2025 18:32:25.299 UTC,1749684745.299,5013.3,31.04403,-103.53497,8,3,16,733,-165,3,0,0,6,-48,4.072,2075.3,True,False,False,104.3373
49,Jun 11 2025 18:32:25.399 UTC,1749684745.399,5143.8,31.04404,-103.53495,8,3,15,731,-155,3,0,0,6,-48,4.072,2205.8,True,False,False,102.1492
50,Jun 11 2025 18:32:25.499 UTC,1749684745.499,5250.2,31.04405,-103.53496,7,3,17,728,-150,3,0,0,6,-48,4.072,2312.2,True,False,False,99.3289
51,Jun 11 2025 18:32:25.599 UTC,1749684745.599,5340.0,31.04405,-103.53497,7,3,19,723,-150,3,0,0,6,-48,4.072,2402.0,True,False,False,97.7089
52,Jun 11 2025 18:32:25.699 UTC,1749684745.699,5419.8,31.04404,-103.535,7,3,20,717,-153,3,0,0,7,-55,4.072,2481.8,True,False,False,98.3758
53,Jun 11 2025 18:32:25.799 UTC,1749684745.799,5498.0,31.04403,-103.53501,7,3,19,710,-156,3,0,0,7,-55,4.072,2560.0,True,False,False,100.0619
54,Jun 11 2025 18:32:25.899 UTC,1749684745.899,5574.9,31.04403,-103.53503,7,3,21,706,-162,3,0,0,7,-55,4.072,2636.9,True,False,False,100.6393
55,Jun 11 2025 18:32:26.000 UTC,1749684746.0,5653.3,31.04403,-103.53504,7,3,21,702,-161,3,0,0,7,-55,4.072,2715.3,True,False,False,101.4582
56,Jun 11 2025 18:32:26.199 UTC,1749684746.199,5800.0,31.04402,-103.53506,8,3,17,690,-167,3,0,0,8,-55,4.072,2862.0,True,False,False,103.2083
57,Jun 11 2025 18:32:26.299 UTC,1749684746.299,5881.2,31.04402,-103.53506,7,3,15,684,-163,3,0,0,7,-55,4.072,2943.2,True,False,False,103.904
58,Jun 11 2025 18:32:26.399 UTC,1749684746.399,5959.5,31.04402,-103.53506,7,3,16,680,-151,3,0,0,7,-55,4.072,3021.5,True,False,False,104.5189
59,Jun 11 2025 18:32:26.499 UTC,1749684746.499,6034.7,31.04401,-103.53506,7,3,18,677,-152,3,0,0,7,-55,4.072,3096.7,True,False,False,107.3042
60,Jun 11 2025 18:32:26.599 UTC,1749684746.599,6104.7,31.044,-103.53508,7,3,21,675,-148,3,0,0,7,-55,4.072,3166.7,True,False,False,108.6974
61,Jun 11 2025 18:32:26.699 UTC,1749684746.699,6175.0,31.044,-103.53509,7,3,19,666,-154,3,0,0,7,-59,4.072,3237.0,True,False,False,110.1674
62,Jun 11 2025 18:32:26.799 UTC,1749684746.799,6244.5,31.044,-103.53509,7,3,21,659,-161,3,0,0,7,-59,4.072,3306.5,True,False,False,111.5592
63,Jun 11 2025 18:32:26.899 UTC,1749684746.899,6312.9,31.04399,-103.5351,8,3,21,654,-162,3,0,0,8,-59,4.086,3374.9,True,False,False,112.3824
64,Jun 11 2025 18:32:27.000 UTC,1749684747.0,6381.8,31.04399,-103.5351,10,3,19,650,-164,3,0,0,10,-59,4.086,3443.8,True,False,False,114.642
65,Jun 11 2025 18:32:27.199 UTC,1749684747.199,6515.4,31.04399,-103.53511,11,3,17,639,-169,3,0,0,10,-59,4.086,3577.4,True,False,False,116.2511
66,Jun 11 2025 18:32:27.299 UTC,1749684747.299,6583.6,31.04398,-103.53511,9,3,17,636,-161,3,0,1,8,-59,4.086,3645.6,True,False,False,117.6375
67,Jun 11 2025 18:32:27.399 UTC,1749684747.399,6651.6,31.04398,-103.53511,11,3,17,632,-153,3,0,0,9,-59,4.086,3713.6,True,False,False,118.3301
68,Jun 11 2025 18:32:27.499 UTC,1749684747.499,6719.1,31.04398,-103.53511,11,3,19,627,-158,3,0,0,8,-59,4.086,3781.1,True,False,False,119.7164
69,Jun 11 2025 18:32:27.599 UTC,1749684747.599,6784.2,31.04397,-103.53512,13,3,20,626,-151,3,0,0,9,-59,4.086,3846.2,True,False,False,121.3615
70,Jun 11 2025 18:32:27.699 UTC,1749684747.699,6849.1,31.04397,-103.53512,12,3,21,623,-152,3,0,0,9,-56,4.086,3911.1,True,False,False,122.7445
71,Jun 11 2025 18:32:27.799 UTC,1749684747.799,6914.5,31.04397,-103.53513,15,3,21,618,-159,3,0,0,14,-56,4.086,3976.5,True,False,False,123.7366
72,Jun 11 2025 18:32:27.899 UTC,1749684747.899,6979.2,31.04396,-103.53513,15,3,21,615,-167,3,0,0,13,-56,4.086,4041.2,True,False,False,125.4588
73,Jun 11 2025 18:32:28.000 UTC,1749684748.0,7043.1,31.04396,-103.53513,19,3,20,610,-168,3,0,0,17,-56,4.086,4105.1,True,False,False,126.1471
74,Jun 11 2025 18:32:28.199 UTC,1749684748.199,7167.5,31.04395,-103.53514,19,3,17,601,-166,3,0,0,15,-56,4.086,4229.5,True,False,False,128.5906
75,Jun 11 2025 18:32:28.299 UTC,1749684748.299,7230.4,31.04395,-103.53514,18,3,16,597,-161,3,0,0,14,-56,4.086,4292.4,True,False,False,129.964
76,Jun 11 2025 18:32:28.399 UTC,1749684748.399,7292.6,31.04395,-103.53515,20,3,16,592,-152,3,0,0,15,-56,4.086,4354.6,True,False,False,131.0647
77,Jun 11 2025 18:32:28.499 UTC,1749684748.499,7353.6,31.04395,-103.53515,19,3,16,587,-153,3,0,0,14,-56,4.086,4415.6,True,False,False,131.7502
78,Jun 11 2025 18:32:28.599 UTC,1749684748.599,7414.1,31.04395,-103.53516,19,3,18,585,-150,3,0,0,13,-56,4.086,4476.1,True,False,False,132.8862
79,Jun 11 2025 18:32:28.699 UTC,1749684748.699,7475.8,31.04394,-103.53516,21,3,21,584,-152,3,0,0,13,-59,4.086,4537.8,True,False,False,133.5686
80,Jun 11 2025 18:32:28.799 UTC,1749684748.799,7537.5,31.04394,-103.53516,23,3,19,580,-148,3,0,0,14,-59,4.086,4599.5,True,False,False,134.7398
81,Jun 11 2025 18:32:28.899 UTC,1749684748.899,7598.8,31.04394,-103.53517,26,3,20,574,-155,3,0,0,17,-59,4.086,4660.8,True,False,False,135.267
82,Jun 11 2025 18:32:29.000 UTC,1749684749.0,7659.3,31.04394,-103.53518,25,3,21,570,-162,3,0,0,17,-59,4.086,4721.3,True,False,False,136.5102
83,Jun 11 2025 18:32:29.299 UTC,1749684749.299,7830.4,31.04393,-103.53519,26,3,17,554,-164,3,0,0,16,-59,4.085,4892.4,True,False,False,141.1532
84,Jun 11 2025 18:32:29.399 UTC,1749684749.399,7887.8,31.04393,-103.53519,28,3,16,548,-162,3,0,0,17,-59,4.085,4949.8,True,False,False,142.4484
85,Jun 11 2025 18:32:29.499 UTC,1749684749.499,7944.9,31.04392,-103.53519,30,3,15,544,-154,3,0,0,17,-59,4.085,5006.9,True,False,False,143.1198
86,Jun 11 2025 18:32:29.599 UTC,1749684749.599,8001.7,31.04392,-103.5352,31,3,16,540,-153,3,0,0,17,-59,4.085,5063.7,True,False,False,144.4439
87,Jun 11 2025 18:32:29.699 UTC,1749684749.699,8058.0,31.04392,-103.5352,32,3,17,535,-153,3,0,0,17,-60,4.085,5120.0,True,False,False,145.1125
88,Jun 11 2025 18:32:29.799 UTC,1749684749.799,8113.1,31.04392,-103.53521,32,3,18,529,-154,3,0,0,16,-60,4.085,5175.1,True,False,False,146.464
89,Jun 11 2025 18:32:29.899 UTC,1749684749.899,8166.8,31.04391,-103.53521,31,3,18,522,-160,3,0,0,15,-60,4.085,5228.8,True,False,False,147.7963
90,Jun 11 2025 18:32:30.000 UTC,1749684750.0,8220.3,31.04391,-103.53522,31,3,19,518,-160,3,0,0,17,-60,4.085,5282.3,True,False,False,149.1714
91,Jun 11 2025 18:32:30.299 UTC,1749684750.299,8376.9,31.0439,-103.53522,31,3,21,513,-163,3,0,0,16,-60,4.085,5438.9,True,False,False,155.2075
92,Jun 11 2025 18:32:30.499 UTC,1749684750.499,8480.3,31.04389,-103.53522,31,3,19,506,-160,3,0,0,14,-60,4.085,5542.3,True,False,False,158.5248
93,Jun 11 2025 18:32:30.699 UTC,1749684750.699,8582.2,31.04388,-103.53523,31,3,17,496,-157,3,0,0,14,-57,4.085,5644.2,True,False,False,161.9075
94,Jun 11 2025 18:32:30.899 UTC,1749684750.899,8678.7,31.04387,-103.53523,32,3,15,479,-158,3,0,0,16,-57,4.085,5740.7,True,False,False,164.5593
95,Jun 11 2025 18:32:31.000 UTC,1749684751.0,8725.8,31.04387,-103.53523,32,3,16,474,-156,3,0,0,16,-57,4.085,5787.8,True,False,False,165.2227
96,Jun 11 2025 18:32:31.299 UTC,1749684751.299,8868.8,31.04386,-103.53524,30,3,19,467,-154,3,0,0,16,-57,4.085,5930.8,True,False,False,169.9331
97,Jun 11 2025 18:32:31.499 UTC,1749684751.499,8963.1,31.04385,-103.53525,29,3,20,462,-163,3,0,0,15,-57,4.085,6025.1,True,False,False,173.9878
98,Jun 11 2025 18:32:31.699 UTC,1749684751.699,9056.6,31.04384,-103.53526,31,3,19,454,-165,3,0,1,16,-65,4.085,6118.6,True,False,False,178.0503
99,Jun 11 2025 18:32:31.899 UTC,1749684751.899,9143.1,31.04383,-103.53526,31,3,15,437,-165,3,0,0,17,-65,4.085,6205.1,True,False,False,180.6901
100,Jun 11 2025 18:32:32.000 UTC,1749684752.0,9184.7,31.04383,-103.53526,32,3,16,433,-167,3,0,0,17,-65,4.085,6246.7,True,False,False,182.0123
101,Jun 11 2025 18:32:32.199 UTC,1749684752.199,9271.1,31.04382,-103.53526,32,3,17,430,-160,3,0,0,17,-65,4.085,6333.1,True,False,False,183.9972
102,Jun 11 2025 18:32:32.399 UTC,1749684752.399,9356.4,31.04382,-103.53526,32,3,18,425,-152,3,0,0,17,-65,4.085,6418.4,True,False,False,187.3933
103,Jun 11 2025 18:32:32.599 UTC,1749684752.599,9440.5,31.04381,-103.53526,32,3,20,421,-148,3,0,0,17,-65,4.072,6502.5,True,False,False,190.0369
104,Jun 11 2025 18:32:32.699 UTC,1749684752.699,9482.1,31.0438,-103.53527,32,3,19,417,-152,3,0,0,18,-62,4.072,6544.1,True,False,False,192.1176
105,Jun 11 2025 18:32:32.799 UTC,1749684752.799,9523.7,31.0438,-103.53527,32,3,18,412,-156,3,0,0,17,-62,4.072,6585.7,True,False,False,192.7774
106,Jun 11 2025 18:32:32.899 UTC,1749684752.899,9564.4,31.0438,-103.53527,32,3,20,408,-162,3,0,0,17,-62,4.072,6626.4,True,False,False,194.0968
107,Jun 11 2025 18:32:33.000 UTC,1749684753.0,9604.8,31.04379,-103.53528,32,3,20,405,-165,3,0,0,20,-62,4.072,6666.8,True,False,False,196.1888
108,Jun 11 2025 18:32:33.199 UTC,1749684753.199,9685.2,31.04379,-103.53528,32,3,16,402,-163,3,0,1,18,-62,4.072,6747.2,True,False,False,199.4819
109,Jun 11 2025 18:32:33.299 UTC,1749684753.299,9724.5,31.04378,-103.53528,32,3,16,397,-164,3,0,0,19,-62,4.072,6786.5,True,False,False,200.8006
110,Jun 11 2025 18:32:33.399 UTC,1749684753.399,9763.3,31.04378,-103.53528,32,3,16,393,-164,3,0,0,20,-62,4.072,6825.3,True,False,False,201.4607
111,Jun 11 2025 18:32:33.499 UTC,1749684753.499,9802.1,31.04378,-103.53528,32,3,16,390,-161,3,0,0,19,-62,4.072,6864.1,True,False,False,202.7812
112,Jun 11 2025 18:32:33.599 UTC,1749684753.599,9840.6,31.04377,-103.53528,32,3,16,385,-156,3,0,0,19,-62,4.072,6902.6,True,False,False,204.1024
113,Jun 11 2025 18:32:33.699 UTC,1749684753.699,9878.5,31.04377,-103.53529,32,3,16,379,-159,3,0,0,18,-62,4.072,6940.5,True,False,False,206.1864
114,Jun 11 2025 18:32:33.799 UTC,1749684753.799,9916.0,31.04376,-103.53529,32,3,17,378,-156,3,0,0,18,-62,4.072,6978.0,True,False,False,207.5049
115,Jun 11 2025 18:32:34.000 UTC,1749684754.0,9990.5,31.04375,-103.53529,30,3,18,371,-154,3,0,0,19,-62,4.072,7052.5,True,False,False,210.805
116,Jun 11 2025 18:32:34.199 UTC,1749684754.199,10064.8,31.04375,-103.53529,27,3,19,365,-155,3,0,0,16,-62,4.072,7126.8,True,False,False,214.2094
117,Jun 11 2025 18:32:34.299 UTC,1749684754.299,10101.5,31.04374,-103.53529,28,3,19,361,-156,3,0,0,15,-62,4.072,7163.5,True,False,False,216.1879
118,Jun 11 2025 18:32:34.399 UTC,1749684754.399,10136.9,31.04374,-103.5353,32,3,20,355,-158,3,0,0,16,-62,4.072,7198.9,True,False,False,218.2799
119,Jun 11 2025 18:32:34.499 UTC,1749684754.499,10173.2,31.04373,-103.5353,30,3,20,352,-161,3,0,0,15,-62,4.072,7235.2,True,False,False,220.2549
120,Jun 11 2025 18:32:34.599 UTC,1749684754.599,10209.0,31.04373,-103.5353,29,3,19,348,-163,3,0,0,17,-62,4.072,7271.0,True,False,False,221.5731
121,Jun 11 2025 18:32:34.699 UTC,1749684754.699,10244.2,31.04372,-103.53531,26,3,19,344,-164,3,0,0,13,-62,4.072,7306.2,True,False,False,224.3278
122,Jun 11 2025 18:32:34.799 UTC,1749684754.799,10278.9,31.04372,-103.53531,28,3,18,340,-163,3,0,0,13,-62,4.086,7340.9,True,False,False,226.3018
123,Jun 11 2025 18:32:34.899 UTC,1749684754.899,10312.4,31.04371,-103.53531,32,3,18,336,-161,3,0,0,17,-62,4.086,7374.4,True,False,False,227.6187
124,Jun 11 2025 18:32:35.000 UTC,1749684755.0,10345.1,31.04371,-103.53532,30,3,17,333,-161,3,0,0,19,-62,4.086,7407.1,True,False,False,229.7196
125,Jun 11 2025 18:32:35.199 UTC,1749684755.199,10412.4,31.0437,-103.53532,30,3,16,326,-158,3,0,1,15,-62,4.086,7474.4,True,False,False,233.0072
126,Jun 11 2025 18:32:35.299 UTC,1749684755.299,10446.3,31.04369,-103.53532,30,3,16,323,-156,3,0,2,12,-62,4.086,7508.3,True,False,False,234.9826
127,Jun 11 2025 18:32:35.399 UTC,1749684755.399,10479.4,31.04369,-103.53532,30,3,16,320,-153,3,0,1,13,-62,4.086,7541.4,True,False,False,236.3005
128,Jun 11 2025 18:32:35.499 UTC,1749684755.499,10512.0,31.04368,-103.53532,29,3,18,314,-159,3,0,1,15,-62,4.086,7574.0,True,False,False,239.0553
129,Jun 11 2025 18:32:35.599 UTC,1749684755.599,10543.9,31.04368,-103.53532,29,3,18,311,-156,3,0,1,17,-62,4.086,7605.9,True,False,False,240.3711
130,Jun 11 2025 18:32:35.699 UTC,1749684755.699,10575.4,31.04367,-103.53532,29,3,18,308,-157,3,0,0,18,-54,4.086,7637.4,True,False,False,242.3462
131,Jun 11 2025 18:32:35.799 UTC,1749684755.799,10605.7,31.04367,-103.53532,32,3,18,306,-156,3,0,0,18,-54,4.086,7667.7,True,False,False,243.6644
132,Jun 11 2025 18:32:35.899 UTC,1749684755.899,10635.6,31.04367,-103.53533,32,3,18,302,-156,3,0,0,17,-54,4.086,7697.6,True,False,False,245.7615
133,Jun 11 2025 18:32:36.000 UTC,1749684756.0,10665.2,31.04366,-103.53533,32,3,18,298,-158,3,0,0,16,-54,4.086,7727.2,True,False,False,247.7351
134,Jun 11 2025 18:32:36.199 UTC,1749684756.199,10723.8,31.04365,-103.53534,32,3,20,292,-161,3,0,0,18,-54,4.086,7785.8,True,False,False,251.8104
135,Jun 11 2025 18:32:36.299 UTC,1749684756.299,10752.6,31.04365,-103.53534,32,3,20,288,-161,3,0,0,18,-54,4.086,7814.6,True,False,False,253.1252
136,Jun 11 2025 18:32:36.399 UTC,1749684756.399,10781.3,31.04364,-103.53534,32,3,19,286,-165,3,0,0,19,-54,4.086,7843.3,True,False,False,255.0988
137,Jun 11 2025 18:32:36.499 UTC,1749684756.499,10809.6,31.04364,-103.53534,31,3,20,283,-165,3,0,0,15,-54,4.086,7871.6,True,False,False,256.4153
138,Jun 11 2025 18:32:36.599 UTC,1749684756.599,10837.4,31.04363,-103.53535,32,3,19,279,-165,3,0,0,16,-54,4.086,7899.4,True,False,False,259.1739
139,Jun 11 2025 18:32:36.699 UTC,1749684756.699,10865.8,31.04363,-103.53535,30,3,19,275,-165,3,0,0,16,-67,4.086,7927.8,True,False,False,260.4886
140,Jun 11 2025 18:32:36.799 UTC,1749684756.799,10892.5,31.04362,-103.53535,32,3,18,272,-165,3,0,0,18,-67,4.086,7954.5,True,False,False,262.4626
141,Jun 11 2025 18:32:36.899 UTC,1749684756.899,10918.9,31.04362,-103.53535,32,3,17,269,-163,3,0,0,19,-67,4.086,7980.9,True,False,False,263.7792
142,Jun 11 2025 18:32:37.000 UTC,1749684757.0,10944.7,31.04362,-103.53535,31,3,17,264,-162,3,0,1,17,-67,4.086,8006.7,True,False,False,265.8804
143,Jun 11 2025 18:32:37.199 UTC,1749684757.199,10996.0,31.04361,-103.53535,32,3,18,256,-162,3,0,1,16,-67,4.086,8058.0,True,False,False,269.1681
